landsat_id,landsat_date,landsat_cloud_pct,s2_id,s2_date,s2_cloud_pct,delta_days,abs_delta_days
2_LC09_194023_20230210,2023-02-10,87.86,20230210T102049_20230210T102051_T32UQD,2023-02-10,94.65946,0,0
2_LC09_194023_20230226,2023-02-26,4.91,20230225T102021_20230225T102021_T32UQD,2023-02-25,99.229652,1,1
2_LC09_194023_20230330,2023-03-30,92.45,20230329T100629_20230329T101232_T32UQD,2023-03-29,63.572425,1,1
2_LC09_194023_20230501,2023-05-01,29.92,20230501T101559_20230501T102236_T32UQD,2023-05-01,92.073995,0,0
2_LC09_194023_20230517,2023-05-17,31.14,20230516T101601_20230516T102518_T32UQD,2023-05-16,86.403269,1,1
2_LC09_194023_20230602,2023-06-02,53.27,20230602T100601_20230602T100832_T32UQD,2023-06-02,56.122482,0,0
2_LC09_194023_20230618,2023-06-18,8.03,20230617T100559_20230617T101430_T32UQD,2023-06-17,82.071221,1,1
2_LC09_194023_20230704,2023-07-04,64.67,20230705T101601_20230705T101730_T32UQD,2023-07-05,93.075305,-1,1
2_LC09_194023_20230720,2023-07-20,58.01,20230720T101609_20230720T102132_T32UQD,2023-07-20,80.586255,0,0
2_LC09_194023_20230805,2023-08-05,85.16,20230804T101601_20230804T102504_T32UQD,2023-08-04,84.755367,1,1
2_LC09_194023_20230821,2023-08-21,41.02,20230821T100601_20230821T101414_T32UQD,2023-08-21,56.737334,0,0
2_LC09_194023_20230906,2023-09-06,0.02,20230905T100559_20230905T101047_T32UQD,2023-09-05,17.76053,1,1
2_LC09_194023_20231008,2023-10-08,23.76,20231008T101829_20231008T102305_T32UQD,2023-10-08,22.438721,0,0
2_LC09_194023_20240128,2024-01-28,5.37,20240128T101301_20240128T101353_T32UQD,2024-01-28,7.41124,0,0
2_LC09_194023_20240213,2024-02-13,53.52,20240212T101039_20240212T101040_T32UQD,2024-02-12,99.542916,1,1
2_LC09_194023_20240229,2024-02-29,5.68,20240301T101941_20240301T102318_T32UQD,2024-03-01,75.863779,-1,1
2_LC09_194023_20240417,2024-04-17,64.8,20240417T100601_20240417T101317_T32UQD,2024-04-17,58.995122,0,0
2_LC09_194023_20240503,2024-05-03,30.67,20240502T100559_20240502T101038_T32UQD,2024-05-02,2.782236,1,1
2_LC09_194023_20240519,2024-05-19,79.85,20240520T102021_20240520T102445_T32UQD,2024-05-20,73.545879,-1,1
2_LC09_194023_20240620,2024-06-20,45.69,20240619T102031_20240619T102251_T32UQD,2024-06-19,99.999785,1,1
2_LC09_194023_20240706,2024-07-06,46.63,20240706T100601_20240706T101433_T32UQD,2024-07-06,50.992948,0,0
2_LC09_194023_20240807,2024-08-07,22.48,20240808T102021_20240808T102301_T32UQD,2024-08-08,94.18757,-1,1
2_LC09_194023_20240823,2024-08-23,64.58,20240823T101559_20240823T101557_T32UQD,2024-08-23,58.15028,0,0
2_LC09_194023_20240908,2024-09-08,31.3,20240907T102021_20240907T102021_T32UQD,2024-09-07,5.650035,1,1
2_LC09_194023_20241026,2024-10-26,49.39,20241027T102131_20241027T102507_T32UQD,2024-10-27,51.451868,-1,1
2_LC09_194023_20241127,2024-11-27,74.94,20241126T102351_20241126T102400_T32UQD,2024-11-26,28.028077,1,1
2_LC09_194023_20250130,2025-01-30,92.27,20250130T102159_20250130T102158_T32UQD,2025-01-30,99.406135,0,0
2_LC09_194023_20250215,2025-02-15,72.25,20250214T102151_20250214T102147_T32UQD,2025-02-14,99.027872,1,1
2_LC09_194023_20250303,2025-03-03,23.03,20250303T100951_20250303T100946_T32UQD,2025-03-03,3.12452,0,0
2_LC09_194023_20250319,2025-03-19,0.01,20250318T101751_20250318T102324_T32UQD,2025-03-18,15.674938,1,1
2_LC09_194023_20250404,2025-04-04,0.07,20250404T101041_20250404T101510_T32UQD,2025-04-04,0.128507,0,0
2_LC09_194023_20250420,2025-04-20,3.76,20250420T101559_20250420T102320_T32UQD,2025-04-20,2.210859,0,0
2_LC09_194023_20250506,2025-05-06,62.49,20250505T101621_20250505T101905_T32UQD,2025-05-05,24.273506,1,1
2_LC09_194023_20250522,2025-05-22,58.99,20250522T100611_20250522T100920_T32UQD,2025-05-22,77.26329,0,0
2_LC09_194023_20250607,2025-06-07,92.39,20250606T100559_20250606T100553_T32UQD,2025-06-06,99.425256,1,1
2_LC09_194023_20250810,2025-08-10,38.77,20250808T101559_20250808T102555_T32UQD,2025-08-08,92.515981,2,2
2_LC09_194023_20250826,2025-08-26,24.19,20250825T100559_20250825T101547_T32UQD,2025-08-25,96.488822,1,1
2_LC09_194023_20250911,2025-09-11,37.3,20250911T101041_20250911T101039_T32UQD,2025-09-11,4.554494,0,0
2_LC09_194023_20250927,2025-09-27,17.85,20250927T101709_20250927T102510_T32UQD,2025-09-27,0.079283,0,0
